Iteration,Time Step,Time,Vx Vel,Vy Vel,Vz Vel,Pressure,Temp,TKE,TED,Scalar
1019,340,1.02,0.0705537,0.0646267,-0.495982,-0.0434172,0,0,0,0
1020,340,1.02,0.0709443,0.0642241,-0.499891,-0.0466672,0,0,0,0
1021,341,1.023,0.0693577,0.0634919,-0.492174,-0.0423067,0,0,0,0
1022,341,1.023,0.0697745,0.0632599,-0.496944,-0.0430499,0,0,0,0
1023,341,1.023,0.070121,0.0631048,-0.500757,-0.0456837,0,0,0,0
1024,342,1.026,0.0706652,0.0652287,-0.495003,-0.040918,0,0,0,0
1025,342,1.026,0.070975,0.0648968,-0.501467,-0.041456,0,0,0,0
1026,342,1.026,0.0712073,0.0645917,-0.506596,-0.0438716,0,0,0,0
1027,343,1.029,0.0700374,0.0639218,-0.501727,-0.0392149,0,0,0,0
1028,343,1.029,0.0700385,0.063823,-0.510327,-0.0395731,0,0,0,0
1029,343,1.029,0.0700476,0.0637137,-0.516985,-0.04176,0,0,0,0
1030,344,1.032,0.0704389,0.0641695,-0.514639,-0.0390879,0,0,0,0
1031,344,1.032,0.0701156,0.0636385,-0.524673,-0.0405682,0,0,0,0
1032,344,1.032,0.0698699,0.0632228,-0.532536,-0.0432439,0,0,0,0
1033,345,1.035,0.0671097,0.0646739,-0.525887,-0.0370525,0,0,0,0
1034,345,1.035,0.0670544,0.0652193,-0.539005,-0.0371454,0,0,0,0
1035,345,1.035,0.0670674,0.0656318,-0.549166,-0.0393156,0,0,0,0
1036,346,1.038,0.0675536,0.0658669,-0.529079,-0.0337413,0,0,0,0
1037,346,1.038,0.067987,0.0661731,-0.545467,-0.0351166,0,0,0,0
1038,346,1.038,0.0683221,0.0663569,-0.557915,-0.0380737,0,0,0,0
1039,347,1.041,0.0657632,0.064981,-0.542212,-0.0315605,0,0,0,0
1040,347,1.041,0.0656165,0.0649951,-0.558491,-0.032322,0,0,0,0
1041,347,1.041,0.0654769,0.0649883,-0.57027,-0.0352358,0,0,0,0
1042,348,1.044,0.0643683,0.065018,-0.544127,-0.033364,0,0,0,0
1043,348,1.044,0.0648826,0.0646249,-0.556104,-0.0365121,0,0,0,0
1044,348,1.044,0.0652565,0.0642659,-0.564293,-0.0406278,0,0,0,0
1045,349,1.047,0.0678668,0.0650221,-0.525815,-0.04535,0,0,0,0
1046,349,1.047,0.0686175,0.0645429,-0.530683,-0.0513134,0,0,0,0
1047,349,1.047,0.0691563,0.0641554,-0.533508,-0.0564841,0,0,0,0
1048,350,1.05,0.0655422,0.0633424,-0.265204,-0.052975,0,0,0,0
1049,350,1.05,0.0653157,0.0631526,-0.260786,-0.0509879,0,0,0,0
1050,350,1.05,0.0651507,0.0629948,-0.259122,-0.050045,0,0,0,0
1051,351,1.053,0.0650138,0.0636969,-0.260332,-0.0670441,0,0,0,0
1052,351,1.053,0.0648594,0.0636705,-0.268525,-0.0779441,0,0,0,0
1053,351,1.053,0.0647447,0.0636323,-0.274648,-0.0851375,0,0,0,0
1054,352,1.056,0.0651831,0.0627092,-0.270017,-0.0662529,0,0,0,0
1055,352,1.056,0.0651276,0.0627823,-0.278328,-0.0602119,0,0,0,0
1056,352,1.056,0.0650503,0.0627747,-0.284882,-0.0595905,0,0,0,0
1057,353,1.059,0.0641543,0.0633417,-0.28601,-0.0514096,0,0,0,0
1058,353,1.059,0.0639965,0.0633183,-0.295632,-0.0506109,0,0,0,0
1059,353,1.059,0.0638919,0.0632617,-0.303293,-0.0527046,0,0,0,0
1060,354,1.062,0.0614974,0.0651621,-0.309119,-0.0476162,0,0,0,0
1061,354,1.062,0.061167,0.0648343,-0.318871,-0.0483086,0,0,0,0
1062,354,1.062,0.060937,0.064571,-0.326331,-0.0511885,0,0,0,0
1063,355,1.065,0.0615889,0.0662949,-0.331625,-0.0465469,0,0,0,0
1064,355,1.065,0.0616945,0.0665291,-0.340414,-0.0475398,0,0,0,0
1065,355,1.065,0.0617978,0.0666256,-0.347287,-0.0507504,0,0,0,0
1066,356,1.068,0.0620744,0.0675866,-0.355541,-0.0419515,0,0,0,0
1067,356,1.068,0.0621665,0.0677625,-0.365747,-0.0414357,0,0,0,0
1068,356,1.068,0.0622829,0.0678551,-0.373411,-0.0442993,0,0,0,0
1069,357,1.071,0.0620788,0.0680299,-0.382538,-0.0388288,0,0,0,0
1070,357,1.071,0.0625514,0.0679878,-0.392334,-0.0399406,0,0,0,0
1071,357,1.071,0.0629476,0.0679213,-0.399603,-0.0436622,0,0,0,0
1072,358,1.074,0.0623243,0.0683827,-0.408391,-0.0340021,0,0,0,0
1073,358,1.074,0.0624252,0.0685239,-0.418673,-0.0329276,0,0,0,0
1074,358,1.074,0.0625152,0.0686039,-0.42622,-0.0356137,0,0,0,0
1075,359,1.077,0.0650166,0.0692289,-0.432536,-0.0295047,0,0,0,0
1076,359,1.077,0.0654484,0.0692321,-0.440871,-0.0304563,0,0,0,0
1077,359,1.077,0.0658041,0.0691598,-0.447099,-0.0342046,0,0,0,0
1078,360,1.08,0.0668917,0.0691115,-0.451945,-0.0283855,0,0,0,0
1079,360,1.08,0.0674007,0.0688375,-0.459433,-0.0295974,0,0,0,0
1080,360,1.08,0.0678262,0.0685987,-0.465029,-0.0335699,0,0,0,0
1081,361,1.083,0.0669369,0.068258,-0.469308,-0.0300862,0,0,0,0
1082,361,1.083,0.0673825,0.0679273,-0.476767,-0.0321313,0,0,0,0
1083,361,1.083,0.0677525,0.0676632,-0.482205,-0.0362327,0,0,0,0
1084,362,1.086,0.0681655,0.0679053,-0.481987,-0.034071,0,0,0,0
1085,362,1.086,0.0684459,0.0678049,-0.487436,-0.0363019,0,0,0,0
1086,362,1.086,0.0686926,0.067657,-0.491588,-0.0402628,0,0,0,0
1087,363,1.089,0.0686206,0.0690531,-0.488718,-0.0311093,0,0,0,0
1088,363,1.089,0.0687463,0.0690075,-0.493136,-0.0304206,0,0,0,0
1089,363,1.089,0.0688461,0.0689814,-0.496573,-0.0330765,0,0,0,0
1090,364,1.092,0.0661656,0.0677315,-0.489777,-0.0337481,0,0,0,0
1091,364,1.092,0.0661281,0.0677885,-0.495031,-0.0373596,0,0,0,0
1092,364,1.092,0.0661266,0.0678177,-0.499029,-0.0416959,0,0,0,0
1093,365,1.095,0.0677774,0.0680628,-0.491475,-0.0392781,0,0,0,0
1094,365,1.095,0.0681662,0.0679732,-0.496646,-0.0409619,0,0,0,0
1095,365,1.095,0.0684723,0.0678956,-0.500658,-0.044123,0,0,0,0
1096,366,1.098,0.0672458,0.0671869,-0.493818,-0.0424118,0,0,0,0
1097,366,1.098,0.0670634,0.0661633,-0.498988,-0.044307,0,0,0,0
1098,366,1.098,0.0669536,0.0653925,-0.503102,-0.0474189,0,0,0,0
1099,367,1.101,0.066276,0.0670267,-0.497223,-0.0423475,0,0,0,0
1100,367,1.101,0.066469,0.0670649,-0.503838,-0.0426025,0,0,0,0
1101,367,1.101,0.0666097,0.0670769,-0.509044,-0.0448583,0,0,0,0
1102,368,1.104,0.0683104,0.06647,-0.503446,-0.0388211,0,0,0,0
1103,368,1.104,0.0689866,0.0663704,-0.511917,-0.0385599,0,0,0,0
1104,368,1.104,0.0695045,0.0662887,-0.518498,-0.0404925,0,0,0,0
1105,369,1.107,0.0671196,0.0663147,-0.516102,-0.0370226,0,0,0,0
1106,369,1.107,0.0663752,0.0658643,-0.52602,-0.0382002,0,0,0,0
1107,369,1.107,0.065839,0.0654926,-0.533794,-0.0408105,0,0,0,0
1108,370,1.11,0.065753,0.0667598,-0.527016,-0.0365918,0,0,0,0
1109,370,1.11,0.0657576,0.0671445,-0.540323,-0.0374881,0,0,0,0
1110,370,1.11,0.0657925,0.0674635,-0.550624,-0.0399136,0,0,0,0
1111,371,1.113,0.067413,0.0689234,-0.52957,-0.0336478,0,0,0,0
1112,371,1.113,0.0677091,0.0693862,-0.545712,-0.0341191,0,0,0,0
1113,371,1.113,0.0679365,0.0697045,-0.558034,-0.0366355,0,0,0,0
1114,372,1.116,0.0649357,0.066012,-0.543704,-0.0312788,0,0,0,0
1115,372,1.116,0.0648422,0.0657344,-0.560366,-0.0333099,0,0,0,0
1116,372,1.116,0.0647751,0.0655162,-0.572399,-0.0367876,0,0,0,0
1117,373,1.119,0.0652462,0.0666139,-0.546226,-0.0342606,0,0,0,0
1118,373,1.119,0.0656465,0.0659993,-0.558684,-0.0371296,0,0,0,0
1119,373,1.119,0.0659712,0.0654846,-0.567141,-0.0411224,0,0,0,0
1120,374,1.122,0.0660764,0.0657193,-0.529001,-0.0491375,0,0,0,0
1121,374,1.122,0.0665587,0.0652653,-0.533695,-0.0562681,0,0,0,0
1122,374,1.122,0.0669029,0.0648608,-0.536399,-0.0618242,0,0,0,0
1123,375,1.125,0.0662084,0.0618284,-0.266499,-0.0505611,0,0,0,0
1124,375,1.125,0.0661997,0.0615424,-0.261897,-0.0451064,0,0,0,0
1125,375,1.125,0.0661669,0.0613319,-0.260134,-0.04269,0,0,0,0
1126,376,1.128,0.0658214,0.061735,-0.26068,-0.05821,0,0,0,0
1127,376,1.128,0.0655491,0.0616635,-0.268588,-0.0687093,0,0,0,0
1128,376,1.128,0.0653353,0.0615925,-0.274514,-0.0759174,0,0,0,0
1129,377,1.131,0.0641857,0.0600085,-0.269823,-0.0649865,0,0,0,0
1130,377,1.131,0.064022,0.0599045,-0.278085,-0.0626597,0,0,0,0
1131,377,1.131,0.0638842,0.0597966,-0.284605,-0.0636993,0,0,0,0
1132,378,1.134,0.0617527,0.0603171,-0.286087,-0.054831,0,0,0,0
1133,378,1.134,0.0617428,0.0602037,-0.295772,-0.0536217,0,0,0,0
1134,378,1.134,0.0617473,0.0601213,-0.303472,-0.0554394,0,0,0,0
1135,379,1.137,0.0607028,0.0614625,-0.310076,-0.0488436,0,0,0,0
1136,379,1.137,0.0605368,0.0611417,-0.320235,-0.048749,0,0,0,0
1137,379,1.137,0.0604506,0.0608866,-0.32795,-0.0512405,0,0,0,0
1138,380,1.14,0.0618462,0.0631498,-0.33329,-0.043264,0,0,0,0
1139,380,1.14,0.0620643,0.0633404,-0.342404,-0.0429147,0,0,0,0
1140,380,1.14,0.0622398,0.0634413,-0.349499,-0.0456634,0,0,0,0
1141,381,1.143,0.0630835,0.0644403,-0.357474,-0.0399341,0,0,0,0
1142,381,1.143,0.0631046,0.0646074,-0.367223,-0.0408048,0,0,0,0
1143,381,1.143,0.0631556,0.0646852,-0.374589,-0.0442534,0,0,0,0
1144,382,1.146,0.0631114,0.063782,-0.383115,-0.0404478,0,0,0,0
1145,382,1.146,0.0635461,0.0636758,-0.393163,-0.0423356,0,0,0,0
1146,382,1.146,0.0639012,0.0635736,-0.400596,-0.0464058,0,0,0,0
1147,383,1.149,0.0635154,0.0651625,-0.409307,-0.0343111,0,0,0,0
1148,383,1.149,0.0638615,0.0654411,-0.41945,-0.0321857,0,0,0,0
1149,383,1.149,0.0641239,0.0655897,-0.426941,-0.0343854,0,0,0,0
1150,384,1.152,0.0659677,0.0655094,-0.433724,-0.0266456,0,0,0,0
1151,384,1.152,0.0661783,0.0654174,-0.442341,-0.0269092,0,0,0,0
1152,384,1.152,0.0663404,0.0652871,-0.448761,-0.0303961,0,0,0,0
1153,385,1.155,0.0671466,0.0661216,-0.454135,-0.0256304,0,0,0,0
1154,385,1.155,0.067537,0.0660028,-0.461838,-0.0273316,0,0,0,0
1155,385,1.155,0.0678876,0.0658472,-0.467541,-0.0315103,0,0,0,0
1156,386,1.158,0.0653973,0.0662568,-0.471789,-0.0317826,0,0,0,0
1157,386,1.158,0.0653104,0.066063,-0.479257,-0.0354169,0,0,0,0
1158,386,1.158,0.0653152,0.0658952,-0.484704,-0.0401925,0,0,0,0
1159,387,1.161,0.0669873,0.0659138,-0.484373,-0.0327173,0,0,0,0
1160,387,1.161,0.0675287,0.0655725,-0.489816,-0.0325837,0,0,0,0
1161,387,1.161,0.0679607,0.0652665,-0.493949,-0.0355049,0,0,0,0
1162,388,1.164,0.0677516,0.0652876,-0.4912,-0.029905,0,0,0,0
1163,388,1.164,0.067861,0.0652117,-0.495776,-0.0308839,0,0,0,0
1164,388,1.164,0.0679431,0.0651759,-0.49931,-0.03433,0,0,0,0
1165,389,1.167,0.0658445,0.0628605,-0.492285,-0.0340061,0,0,0,0
1166,389,1.167,0.0658368,0.0623412,-0.497375,-0.0370762,0,0,0,0
1167,389,1.167,0.0658367,0.0619484,-0.501306,-0.0411322,0,0,0,0
1168,390,1.17,0.0662741,0.0635813,-0.493995,-0.0390085,0,0,0,0
1169,390,1.17,0.0666368,0.0635672,-0.499123,-0.040746,0,0,0,0
1170,390,1.17,0.0669726,0.0635448,-0.503072,-0.0438846,0,0,0,0
1171,391,1.173,0.0674116,0.065555,-0.495866,-0.0412566,0,0,0,0
1172,391,1.173,0.0677781,0.0655425,-0.501023,-0.0428464,0,0,0,0
1173,391,1.173,0.0680519,0.065518,-0.505112,-0.0458687,0,0,0,0
1174,392,1.176,0.0670811,0.0667029,-0.498727,-0.0412429,0,0,0,0
1175,392,1.176,0.0674548,0.0665735,-0.504908,-0.0418058,0,0,0,0
1176,392,1.176,0.06774,0.0664794,-0.509858,-0.0442252,0,0,0,0
1177,393,1.179,0.0687996,0.0667833,-0.504349,-0.0396403,0,0,0,0
1178,393,1.179,0.069501,0.0665775,-0.512567,-0.0399011,0,0,0,0
1179,393,1.179,0.070048,0.0663965,-0.518977,-0.0419861,0,0,0,0
1180,394,1.182,0.0691874,0.067031,-0.516736,-0.0365884,0,0,0,0
1181,394,1.182,0.0687056,0.0671693,-0.526847,-0.0368689,0,0,0,0
1182,394,1.182,0.0683425,0.0672617,-0.534745,-0.0390152,0,0,0,0
1183,395,1.185,0.068337,0.0691564,-0.528213,-0.0351793,0,0,0,0
1184,395,1.185,0.0684517,0.0695474,-0.541712,-0.0364454,0,0,0,0
1185,395,1.185,0.0686015,0.0698497,-0.552146,-0.0391329,0,0,0,0
1186,396,1.188,0.0692799,0.071342,-0.532389,-0.0338267,0,0,0,0
1187,396,1.188,0.0695815,0.071602,-0.549222,-0.0351513,0,0,0,0
1188,396,1.188,0.0698197,0.0717697,-0.561999,-0.0379968,0,0,0,0
1189,397,1.191,0.0693059,0.0679266,-0.545968,-0.0314562,0,0,0,0
1190,397,1.191,0.0690314,0.067788,-0.562151,-0.0322457,0,0,0,0
1191,397,1.191,0.0688694,0.0676675,-0.573844,-0.0351115,0,0,0,0
1192,398,1.194,0.0677954,0.0702193,-0.546219,-0.0264291,0,0,0,0
1193,398,1.194,0.0682664,0.069872,-0.557892,-0.0264883,0,0,0,0
1194,398,1.194,0.0686489,0.0695783,-0.565833,-0.0292287,0,0,0,0
1195,399,1.197,0.0677784,0.0697961,-0.527965,-0.0380104,0,0,0,0
1196,399,1.197,0.068123,0.0691897,-0.532931,-0.0460323,0,0,0,0
1197,399,1.197,0.0683655,0.068683,-0.535821,-0.0523297,0,0,0,0
1198,400,1.2,0.0660178,0.0643319,-0.26629,-0.0542725,0,0,0,0
1199,400,1.2,0.065873,0.0640982,-0.26202,-0.0548257,0,0,0,0
1200,400,1.2,0.0657635,0.0639028,-0.260468,-0.0550995,0,0,0,0
